Titre,lien_wikipedia,annee,url_imdb,url_allocine
Jamais contente,https://fr.wikipedia.org/wiki/Jamais_contente,2017,https://www.imdb.com/title/tt4741376,https://www.allocine.fr/film/fichefilm_gen_cfilm=244331.html
Un sac de billes,"https://fr.wikipedia.org/wiki/Un_sac_de_billes_(film,_2017)",2017,https://www.imdb.com/title/tt5091612,https://www.allocine.fr/film/fichefilm_gen_cfilm=235620.html
Il a déjà tes yeux,https://fr.wikipedia.org/wiki/Il_a_d%C3%A9j%C3%A0_tes_yeux,2017,https://www.imdb.com/title/tt5256722,https://www.allocine.fr/film/fichefilm_gen_cfilm=245619.html
Fleur de tonnerre,https://fr.wikipedia.org/wiki/Fleur_de_tonnerre_(film),2017,https://www.imdb.com/title/tt5286250,https://www.allocine.fr/film/fichefilm_gen_cfilm=227722.html
Souvenir,"https://fr.wikipedia.org/wiki/Souvenir_(film,_2016)",2017,https://www.imdb.com/title/tt2387692,https://www.allocine.fr/film/fichefilm_gen_cfilm=241070.html
L'Ascension,"https://fr.wikipedia.org/wiki/L%27Ascension_(film,_2017)",2017,https://www.imdb.com/title/tt5157682,https://www.allocine.fr/film/fichefilm_gen_cfilm=247045.html
Compte tes blessures,https://fr.wikipedia.org/wiki/Compte_tes_blessures,2017,https://www.imdb.com/title/tt5196472,https://www.allocine.fr/film/fichefilm_gen_cfilm=243341.html
Notre révolution intérieure,https://fr.wikipedia.org/wiki/Notre_r%C3%A9volution_int%C3%A9rieure,2017,https://www.imdb.com/title/tt5303562,https://www.allocine.fr/film/fichefilm_gen_cfilm=243355.html
Raid dingue,https://fr.wikipedia.org/wiki/Raid_dingue,2017,https://www.imdb.com/title/tt5736696,https://www.allocine.fr/film/fichefilm_gen_cfilm=238378.html
Alibi.com,https://fr.wikipedia.org/wiki/Alibi.com,2017,https://www.imdb.com/title/tt5657028,https://www.allocine.fr/film/fichefilm_gen_cfilm=247411.html
Rock'n Roll,"https://fr.wikipedia.org/wiki/Rock%27n_Roll_(film,_2017)",2017,https://www.imdb.com/title/tt5351818,https://www.allocine.fr/film/fichefilm_gen_cfilm=244238.html
Si j'étais un homme,https://fr.wikipedia.org/wiki/Si_j%27%C3%A9tais_un_homme_(film),2017,https://www.imdb.com/title/tt5598172,https://www.allocine.fr/film/fichefilm_gen_cfilm=240515.html
Patients,https://fr.wikipedia.org/wiki/Patients_(film),2017,https://www.imdb.com/title/tt5598100,https://www.allocine.fr/film/fichefilm_gen_cfilm=241763.html
Baby Phone,https://fr.wikipedia.org/wiki/Baby_Phone,2017,https://www.imdb.com/title/tt6445408,https://www.allocine.fr/film/fichefilm_gen_cfilm=248053.html
De plus belle,https://fr.wikipedia.org/wiki/De_plus_belle,2017,https://www.imdb.com/title/tt5986246,https://www.allocine.fr/film/fichefilm_gen_cfilm=248250.html
La Confession,https://fr.wikipedia.org/wiki/La_Confession_(film),2017,https://www.imdb.com/title/tt5546300,https://www.allocine.fr/film/fichefilm_gen_cfilm=240878.html
Monsieur et Madame Adelman,https://fr.wikipedia.org/wiki/Monsieur_et_Madame_Adelman,2017,https://www.imdb.com/title/tt6095616,https://www.allocine.fr/film/fichefilm_gen_cfilm=242293.html
Grave,"https://fr.wikipedia.org/wiki/Grave_(film,_2016)",2017,https://www.imdb.com/title/tt4954522,https://www.allocine.fr/film/fichefilm_gen_cfilm=244414.html
Gangsterdam,https://fr.wikipedia.org/wiki/Gangsterdam,2017,https://www.imdb.com/title/tt5976178,https://www.allocine.fr/film/fichefilm_gen_cfilm=244978.html
"Telle mère, telle fille","https://fr.wikipedia.org/wiki/Telle_m%C3%A8re,_telle_fille_(film)",2017,https://www.imdb.com/title/tt5975354,https://www.allocine.fr/film/fichefilm_gen_cfilm=247880.html
La Finale,https://fr.wikipedia.org/wiki/La_Finale,2017,https://www.imdb.com/title/tt7141030,https://www.allocine.fr/film/fichefilm_gen_cfilm=257438.html
À bras ouverts,https://fr.wikipedia.org/wiki/%C3%80_bras_ouverts_(film),2017,https://www.imdb.com/title/tt5804948,https://www.allocine.fr/film/fichefilm_gen_cfilm=246797.html
Boule et Bill 2,https://fr.wikipedia.org/wiki/Boule_et_Bill_2,2017,https://www.imdb.com/title/tt5980746,https://www.allocine.fr/film/fichefilm_gen_cfilm=244492.html
C'est beau la vie quand on y pense,https://fr.wikipedia.org/wiki/C%27est_beau_la_vie_quand_on_y_pense,2017,https://www.imdb.com/title/tt6063866,https://www.allocine.fr/film/fichefilm_gen_cfilm=249860.html
Un profil pour deux,https://fr.wikipedia.org/wiki/Un_profil_pour_deux,2017,https://www.imdb.com/title/tt4693612,https://www.allocine.fr/film/fichefilm_gen_cfilm=235591.html
Sous le même toit,https://fr.wikipedia.org/wiki/Sous_le_m%C3%AAme_toit,2017,https://www.imdb.com/title/tt5969846,https://www.allocine.fr/film/fichefilm_gen_cfilm=246587.html
Nostos,https://fr.wikipedia.org/wiki/Nostos,2017,NA,NA
Django,"https://fr.wikipedia.org/wiki/Django_(film,_2017)",2017,https://www.imdb.com/title/tt6247936,https://www.allocine.fr/film/fichefilm_gen_cfilm=245285.html
Problemos,https://fr.wikipedia.org/wiki/Problemos,2017,https://www.imdb.com/title/tt5796516,https://www.allocine.fr/film/fichefilm_gen_cfilm=248226.html
Rodin,https://fr.wikipedia.org/wiki/Rodin_(film),2017,https://www.imdb.com/title/tt5771710,https://www.allocine.fr/film/fichefilm_gen_cfilm=243982.html
L'Amant double,https://fr.wikipedia.org/wiki/L%27Amant_double,2017,https://www.imdb.com/title/tt6367558,https://www.allocine.fr/film/fichefilm_gen_cfilm=252628.html
Comment j'ai rencontré mon père,https://fr.wikipedia.org/wiki/Comment_j%27ai_rencontr%C3%A9_mon_p%C3%A8re,2017,https://www.imdb.com/title/tt5096486,https://www.allocine.fr/film/fichefilm_gen_cfilm=177631.html
Nos patriotes,https://fr.wikipedia.org/wiki/Nos_patriotes,2017,https://www.imdb.com/title/tt6203944,https://www.allocine.fr/film/fichefilm_gen_cfilm=250469.html
Ce qui nous lie,https://fr.wikipedia.org/wiki/Ce_qui_nous_lie,2017,https://www.imdb.com/title/tt5247704,https://www.allocine.fr/film/fichefilm_gen_cfilm=241997.html
Bad Buzz,https://fr.wikipedia.org/wiki/Bad_Buzz,2017,https://www.imdb.com/title/tt6253370,https://www.allocine.fr/film/fichefilm_gen_cfilm=250677.html
K.O.,https://fr.wikipedia.org/wiki/K.O.,2017,https://www.imdb.com/title/tt6155084,https://www.allocine.fr/film/fichefilm_gen_cfilm=250331.html
Le Manoir,https://fr.wikipedia.org/wiki/Le_Manoir_(film),2017,https://www.imdb.com/title/tt7029854,https://www.allocine.fr/film/fichefilm_gen_cfilm=252959.html
Le Grand Méchant Renard et autres contes...,https://fr.wikipedia.org/wiki/Le_Grand_M%C3%A9chant_Renard_et_autres_contes...,2017,https://www.imdb.com/title/tt5851904,https://www.allocine.fr/film/fichefilm_gen_cfilm=249654.html
Grand Froid,https://fr.wikipedia.org/wiki/Grand_Froid,2017,https://www.imdb.com/title/tt5356292,https://www.allocine.fr/film/fichefilm_gen_cfilm=239790.html
Mon poussin,https://fr.wikipedia.org/wiki/Mon_poussin,2017,https://www.imdb.com/title/tt6286630,https://www.allocine.fr/film/fichefilm_gen_cfilm=241156.html
Les Hommes du feu,https://fr.wikipedia.org/wiki/Les_Hommes_du_feu,2017,https://www.imdb.com/title/tt6645154,https://www.allocine.fr/film/fichefilm_gen_cfilm=249655.html
Mission Pays basque,https://fr.wikipedia.org/wiki/Mission_Pays_basque,2017,https://www.imdb.com/title/tt5993456,https://www.allocine.fr/film/fichefilm_gen_cfilm=254179.html
La Colle,https://fr.wikipedia.org/wiki/La_Colle_(film),2017,https://www.imdb.com/title/tt7023354,https://www.allocine.fr/film/fichefilm_gen_cfilm=251981.html
Sales gosses,https://fr.wikipedia.org/wiki/Sales_Gosses_(film),2017,https://www.imdb.com/title/tt6021860,https://www.allocine.fr/film/fichefilm_gen_cfilm=247038.html
Valérian et la Cité des mille planètes,https://fr.wikipedia.org/wiki/Val%C3%A9rian_et_la_Cit%C3%A9_des_mille_plan%C3%A8tes,2017,https://www.imdb.com/title/tt2239822,https://www.allocine.fr/film/fichefilm_gen_cfilm=237821.html
Lola Pater,https://fr.wikipedia.org/wiki/Lola_Pater,2017,https://www.imdb.com/title/tt5517708,https://www.allocine.fr/film/fichefilm_gen_cfilm=245399.html
Rattrapage,https://fr.wikipedia.org/wiki/Rattrapage_(film),2017,https://www.imdb.com/title/tt6286652,https://www.allocine.fr/film/fichefilm_gen_cfilm=252056.html
Une vie violente,"https://fr.wikipedia.org/wiki/Une_vie_violente_(film,_2017)",2017,https://www.imdb.com/title/tt6805328,https://www.allocine.fr/film/fichefilm_gen_cfilm=241686.html
120 battements par minute,https://fr.wikipedia.org/wiki/120_battements_par_minute,2017,https://www.imdb.com/title/tt6135348,https://www.allocine.fr/film/fichefilm_gen_cfilm=245592.html
Bonne Pomme,https://fr.wikipedia.org/wiki/Bonne_Pomme,2017,https://www.imdb.com/title/tt5972780,https://www.allocine.fr/film/fichefilm_gen_cfilm=249443.html
Le Prix du succès,https://fr.wikipedia.org/wiki/Le_Prix_du_succ%C3%A8s,2017,https://www.imdb.com/title/tt6194540,https://www.allocine.fr/film/fichefilm_gen_cfilm=250673.html
Petit Paysan,https://fr.wikipedia.org/wiki/Petit_Paysan,2017,https://www.imdb.com/title/tt6805302,https://www.allocine.fr/film/fichefilm_gen_cfilm=255702.html
Barbara,"https://fr.wikipedia.org/wiki/Barbara_(film,_2017)",2017,https://www.imdb.com/title/tt6411984,https://www.allocine.fr/film/fichefilm_gen_cfilm=246090.html
"Jeannette, l'enfance de Jeanne d'Arc","https://fr.wikipedia.org/wiki/Jeannette,_l%27enfance_de_Jeanne_d%27Arc",2017,https://www.imdb.com/title/tt6340264,https://www.allocine.fr/film/fichefilm_gen_cfilm=245585.html
Le Redoutable,https://fr.wikipedia.org/wiki/Le_Redoutable_(film),2017,https://www.imdb.com/title/tt5687334,https://www.allocine.fr/film/fichefilm_gen_cfilm=247254.html
Gauguin : Voyage de Tahiti,https://fr.wikipedia.org/wiki/Gauguin_:_Voyage_de_Tahiti,2017,https://www.imdb.com/title/tt6330052,https://www.allocine.fr/film/fichefilm_gen_cfilm=248712.html
L'Un dans l'autre,https://fr.wikipedia.org/wiki/L%27Un_dans_l%27autre,2017,https://www.imdb.com/title/tt6096500,https://www.allocine.fr/film/fichefilm_gen_cfilm=248768.html
Le Petit Spirou,https://fr.wikipedia.org/wiki/Le_Petit_Spirou_(film),2017,https://www.imdb.com/title/tt6194538,https://www.allocine.fr/film/fichefilm_gen_cfilm=229351.html
Un beau soleil intérieur,https://fr.wikipedia.org/wiki/Un_beau_soleil_int%C3%A9rieur,2017,https://www.imdb.com/title/tt6423776,https://www.allocine.fr/film/fichefilm_gen_cfilm=253000.html
Le Sens de la fête,https://fr.wikipedia.org/wiki/Le_Sens_de_la_f%C3%AAte,2017,https://www.imdb.com/title/tt5699154,https://www.allocine.fr/film/fichefilm_gen_cfilm=247291.html
L'Atelier,https://fr.wikipedia.org/wiki/L%27Atelier_(film),2017,https://www.imdb.com/title/tt6444838,https://www.allocine.fr/film/fichefilm_gen_cfilm=252476.html
Coexister,https://fr.wikipedia.org/wiki/Coexister_(film),2017,https://www.imdb.com/title/tt6144762,https://www.allocine.fr/film/fichefilm_gen_cfilm=250684.html
L'école buissonnière,"https://fr.wikipedia.org/wiki/L%27%C3%89cole_buissonni%C3%A8re_(film,_2017)",2017,https://www.imdb.com/title/tt6330246,https://www.allocine.fr/film/fichefilm_gen_cfilm=238139.html
Numéro une,https://fr.wikipedia.org/wiki/Num%C3%A9ro_une,2017,https://www.imdb.com/title/tt6741568,https://www.allocine.fr/film/fichefilm_gen_cfilm=248752.html
Knock,"https://fr.wikipedia.org/wiki/Knock_(film,_2017)",2017,https://www.imdb.com/title/tt6515342,https://www.allocine.fr/film/fichefilm_gen_cfilm=248962.html
Au revoir là-haut,https://fr.wikipedia.org/wiki/Au_revoir_l%C3%A0-haut_(film),2017,https://www.imdb.com/title/tt5258850,https://www.allocine.fr/film/fichefilm_gen_cfilm=230699.html
Épouse-moi mon pote,https://fr.wikipedia.org/wiki/%C3%89pouse-moi_mon_pote,2017,https://www.imdb.com/title/tt6021478,https://www.allocine.fr/film/fichefilm_gen_cfilm=249232.html
D'après une histoire vraie,https://fr.wikipedia.org/wiki/D%27apr%C3%A8s_une_histoire_vraie_(film),2017,https://www.imdb.com/title/tt5893264,https://www.allocine.fr/film/fichefilm_gen_cfilm=248927.html
Daddy Cool,"https://fr.wikipedia.org/wiki/Daddy_Cool_(film,_2017)",2017,https://www.imdb.com/title/tt6194520,https://www.allocine.fr/film/fichefilm_gen_cfilm=251988.html
Jalouse,https://fr.wikipedia.org/wiki/Jalouse_(film),2017,https://www.imdb.com/title/tt7156144,https://www.allocine.fr/film/fichefilm_gen_cfilm=252872.html
Les Sentinelles,"https://fr.wikipedia.org/wiki/Les_Sentinelles_(film,_2017)",2017,https://www.imdb.com/title/tt7606558,https://www.allocine.fr/film/fichefilm_gen_cfilm=250415.html
Tout nous sépare,https://fr.wikipedia.org/wiki/Tout_nous_s%C3%A9pare,2017,https://www.imdb.com/title/tt5825052,https://www.allocine.fr/film/fichefilm_gen_cfilm=247866.html
Derrière les fronts : Résistances et résiliences en Palestine,https://fr.wikipedia.org/wiki/Derri%C3%A8re_les_fronts_:_R%C3%A9sistances_et_r%C3%A9siliences_en_Palestine,2017,NA,https://www.allocine.fr/film/fichefilm_gen_cfilm=257603.html
Maryline,https://fr.wikipedia.org/wiki/Maryline,2017,https://www.imdb.com/title/tt5966600,https://www.allocine.fr/film/fichefilm_gen_cfilm=249082.html
Le Brio,https://fr.wikipedia.org/wiki/Le_Brio,2017,https://www.imdb.com/title/tt6462462,https://www.allocine.fr/film/fichefilm_gen_cfilm=251711.html
Madame,"https://fr.wikipedia.org/wiki/Madame_(film,_2017)",2017,https://www.imdb.com/title/tt6045466,https://www.allocine.fr/film/fichefilm_gen_cfilm=238909.html
Marvin ou la Belle Éducation,https://fr.wikipedia.org/wiki/Marvin_ou_la_Belle_%C3%89ducation,2017,https://www.imdb.com/title/tt5989394,https://www.allocine.fr/film/fichefilm_gen_cfilm=229762.html
Plonger,https://fr.wikipedia.org/wiki/Plonger_(film),2017,https://www.imdb.com/title/tt7011436,https://www.allocine.fr/film/fichefilm_gen_cfilm=229511.html
Santa et Cie,https://fr.wikipedia.org/wiki/Santa_et_Cie,2017,https://www.imdb.com/title/tt7018010,https://www.allocine.fr/film/fichefilm_gen_cfilm=253125.html
"Stars 80, la suite","https://fr.wikipedia.org/wiki/Stars_80,_la_suite",2017,https://www.imdb.com/title/tt5254154,https://www.allocine.fr/film/fichefilm_gen_cfilm=240961.html
La Deuxième Étoile,https://fr.wikipedia.org/wiki/La_Deuxi%C3%A8me_%C3%89toile,2017,https://www.imdb.com/title/tt6515420,https://www.allocine.fr/film/fichefilm_gen_cfilm=174396.html
La Promesse de l'aube,"https://fr.wikipedia.org/wiki/La_Promesse_de_l%27aube_(film,_2017)",2017,https://www.imdb.com/title/tt5061360,https://www.allocine.fr/film/fichefilm_gen_cfilm=236367.html
L'Échange des princesses,https://fr.wikipedia.org/wiki/L%27%C3%89change_des_princesses_(film),2017,https://www.imdb.com/title/tt6350304,https://www.allocine.fr/film/fichefilm_gen_cfilm=255768.html
Normandie nue,https://fr.wikipedia.org/wiki/Normandie_nue,2018,https://www.imdb.com/title/tt6923840,https://www.allocine.fr/film/fichefilm_gen_cfilm=254235.html
Que le diable nous emporte,https://fr.wikipedia.org/wiki/Que_le_diable_nous_emporte,2018,https://www.imdb.com/title/tt5509412,https://www.allocine.fr/film/fichefilm_gen_cfilm=256940.html
Brillantissime,https://fr.wikipedia.org/wiki/Brillantissime,2018,https://www.imdb.com/title/tt6859344,https://www.allocine.fr/film/fichefilm_gen_cfilm=193960.html
Vaurien,"https://fr.wikipedia.org/wiki/Vaurien_(film,_2018)",2018,https://www.imdb.com/title/tt7773704,https://www.allocine.fr/film/fichefilm_gen_cfilm=265627.html
Gaspard va au mariage,https://fr.wikipedia.org/wiki/Gaspard_va_au_mariage,2018,https://www.imdb.com/title/tt5729818,https://www.allocine.fr/film/fichefilm_gen_cfilm=248600.html
Les Tuche 3,https://fr.wikipedia.org/wiki/Les_Tuche_3,2018,https://www.imdb.com/title/tt7066382,https://www.allocine.fr/film/fichefilm_gen_cfilm=248049.html
Zéro phyto 100 % bio,https://fr.wikipedia.org/wiki/Z%C3%A9ro_phyto_100_%25_bio,2018,NA,https://www.allocine.fr/film/fichefilm_gen_cfilm=254357.html
Jusqu'à la garde,https://fr.wikipedia.org/wiki/Jusqu%27%C3%A0_la_garde,2018,https://www.imdb.com/title/tt6002232,https://www.allocine.fr/film/fichefilm_gen_cfilm=248039.html
Le Retour du héros,https://fr.wikipedia.org/wiki/Le_Retour_du_h%C3%A9ros_(film),2018,https://www.imdb.com/title/tt7064498,https://www.allocine.fr/film/fichefilm_gen_cfilm=256184.html
L'Insoumis,"https://fr.wikipedia.org/wiki/L%27Insoumis_(film,_2018)",2018,https://www.imdb.com/title/tt7655096,https://www.allocine.fr/film/fichefilm_gen_cfilm=259449.html
Les Aventures de Spirou et Fantasio,"https://fr.wikipedia.org/wiki/Les_Aventures_de_Spirou_et_Fantasio_(film,_2018)",2018,https://www.imdb.com/title/tt6465308,https://www.allocine.fr/film/fichefilm_gen_cfilm=253053.html
La Ch'tite Famille,https://fr.wikipedia.org/wiki/La_Ch%27tite_Famille,2018,https://www.imdb.com/title/tt6859418,https://www.allocine.fr/film/fichefilm_gen_cfilm=235236.html
Les Garçons sauvages,https://fr.wikipedia.org/wiki/Les_Gar%C3%A7ons_sauvages,2018,https://www.imdb.com/title/tt6340640,https://www.allocine.fr/film/fichefilm_gen_cfilm=246506.html
Eva,"https://fr.wikipedia.org/wiki/Eva_(film,_2018)",2018,https://www.imdb.com/title/tt6414890,https://www.allocine.fr/film/fichefilm_gen_cfilm=252200.html
"Mme Mills, une voisine si parfaite","https://fr.wikipedia.org/wiki/Mme_Mills,_une_voisine_si_parfaite",2018,https://www.imdb.com/title/tt6820184,https://www.allocine.fr/film/fichefilm_gen_cfilm=255811.html
Tout le monde debout,https://fr.wikipedia.org/wiki/Tout_le_monde_debout,2018,https://www.imdb.com/title/tt6838702,https://www.allocine.fr/film/fichefilm_gen_cfilm=255532.html
"Mektoub, my love: canto uno","https://fr.wikipedia.org/wiki/Mektoub,_my_love:_canto_uno",2018,https://www.imdb.com/title/tt6121444,https://www.allocine.fr/film/fichefilm_gen_cfilm=193907.html
Le Collier rouge,https://fr.wikipedia.org/wiki/Le_Collier_rouge_(film),2018,https://www.imdb.com/title/tt7106814,https://www.allocine.fr/film/fichefilm_gen_cfilm=246746.html
"Les Dents, pipi et au lit","https://fr.wikipedia.org/wiki/Les_Dents,_pipi_et_au_lit",2018,https://www.imdb.com/title/tt7533956,https://www.allocine.fr/film/fichefilm_gen_cfilm=254378.html
Gaston Lagaffe,https://fr.wikipedia.org/wiki/Gaston_Lagaffe_(film),2018,https://www.imdb.com/title/tt6995612,https://www.allocine.fr/film/fichefilm_gen_cfilm=236242.html
Dans la brume,"https://fr.wikipedia.org/wiki/Dans_la_brume_(film,_2018)",2018,https://www.imdb.com/title/tt5092380,https://www.allocine.fr/film/fichefilm_gen_cfilm=253853.html
Taxi 5,https://fr.wikipedia.org/wiki/Taxi_5,2018,https://www.imdb.com/title/tt7238392,https://www.allocine.fr/film/fichefilm_gen_cfilm=250627.html
Larguées,"https://fr.wikipedia.org/wiki/Largu%C3%A9es_(film,_2018)",2018,https://www.imdb.com/title/tt8098548,https://www.allocine.fr/film/fichefilm_gen_cfilm=255741.html
Place publique,https://fr.wikipedia.org/wiki/Place_publique_(film),2018,https://www.imdb.com/title/tt6972372,https://www.allocine.fr/film/fichefilm_gen_cfilm=243534.html
Love Addict,https://fr.wikipedia.org/wiki/Love_Addict_(film),2018,https://www.imdb.com/title/tt6960736,https://www.allocine.fr/film/fichefilm_gen_cfilm=256865.html
Amoureux de ma femme,https://fr.wikipedia.org/wiki/Amoureux_de_ma_femme,2018,https://www.imdb.com/title/tt7654872,https://www.allocine.fr/film/fichefilm_gen_cfilm=260737.html
"Les Municipaux, ces héros","https://fr.wikipedia.org/wiki/Les_Municipaux,_ces_h%C3%A9ros",2018,https://www.imdb.com/title/tt7769530,https://www.allocine.fr/film/fichefilm_gen_cfilm=261440.html
Comme des rois,"https://fr.wikipedia.org/wiki/Comme_des_rois_(film,_2018)",2018,https://www.imdb.com/title/tt6632000,https://www.allocine.fr/film/fichefilm_gen_cfilm=251975.html
"Cornélius, le meunier hurlant","https://fr.wikipedia.org/wiki/Corn%C3%A9lius,_le_meunier_hurlant",2018,https://www.imdb.com/title/tt6012684,https://www.allocine.fr/film/fichefilm_gen_cfilm=252876.html
MILF,https://fr.wikipedia.org/wiki/MILF_(film),2018,https://www.imdb.com/title/tt7205316,https://www.allocine.fr/film/fichefilm_gen_cfilm=210277.html
